id,vesselName,vhash,companyName,chash,platformName,phash,voyageCount,multi,sortid
565,SKANDI CAPTAIN,-537194322,SHELL,78865936,GANNET A,-949074902,3,1,18
566,SKANDI BARRA,954942860,REPSOL,-1881188397,BUCHAN,1970090533,2,0,41
567,SKANDI BARRA,954942860,NEXEN,74177002,BUZZARD,965041792,2,1,47
568,VESTLAND CETUS,-1663906517,REPSOL,-1881188397,SHAW,2543947,3,0,9
569,VESTLAND CETUS,-1663906517,BP,2126,MARNOCK-SKUA (oil),-1834447383,3,1,5
570,VESTLAND CETUS,-1663906517,SHELL,78865936,GANNET G,-949074896,3,1,17
571,VESTLAND MIRA,-1715940720,REPSOL,-1881188397,BRECHIN,859081663,3,0,7
572,VESTLAND MIRA,-1715940720,REPSOL,-1881188397,CARNOUSTIE,-2071798339,3,0,10
573,VESTLAND MIRA,-1715940720,SHELL,78865936,GANNET E,-949074898,3,1,21
574,SKANDI RONA,-1354178746,REPSOL,-1881188397,ARBROATH,-952916089,3,0,11
575,SKANDI RONA,-1354178746,NEXEN,74177002,GOLDEN EAGLE,1429227533,3,1,46
576,SKANDI RONA,-1354178746,TOTAL,80012068,ELGIN,66057637,3,1,67
577,VESTLAND MIRA,-1715940720,REPSOL,-1881188397,CARNOUSTIE,-2071798339,1,0,10
578,SKANDI BARRA,954942860,NEXEN,74177002,BUZZARD,965041792,1,0,47
579,SKANDI RONA,-1354178746,NEXEN,74177002,GOLDEN EAGLE,1429227533,1,0,46
580,BOURBON MONSOON,-376771394,BP,2126,MADOES,-2028389875,3,0,66
581,BOURBON MONSOON,-376771394,BP,2126,MIRREN,-2020581755,3,0,65
582,BOURBON MONSOON,-376771394,SHELL,78865936,GANNET C,-949074900,3,1,20
583,BOURBON MONSOON,-376771394,SHELL,78865936,GANNET C,-949074900,1,0,20
584,VESTLAND CETUS,-1663906517,REPSOL,-1881188397,WOOD,2670253,3,0,12
585,VESTLAND CETUS,-1663906517,BP,2126,MARNOCK-SKUA (cond),-1044193739,3,1,6
586,VESTLAND CETUS,-1663906517,REPSOL,-1881188397,SHAW,2543947,3,1,9
587,BOURBON MONSOON,-376771394,REPSOL,-1881188397,BRECHIN,859081663,3,0,7
588,BOURBON MONSOON,-376771394,SHELL,78865936,GANNET G,-949074896,3,1,17
589,BOURBON MONSOON,-376771394,TOTAL,80012068,ELGIN,66057637,3,1,67
590,BOURBON MONSOON,-376771394,REPSOL,-1881188397,ARBROATH,-952916089,2,0,11
591,BOURBON MONSOON,-376771394,TOTAL,80012068,ELGIN,66057637,2,1,67
592,BOURBON MONSOON,-376771394,REPSOL,-1881188397,CARNOUSTIE,-2071798339,3,0,10
593,BOURBON MONSOON,-376771394,REPSOL,-1881188397,GODWIN,2107739616,3,0,14
594,BOURBON MONSOON,-376771394,ENQUEST,-876275271,KITTIWAKE,-28175409,3,1,35
595,SKANDI RONA,-1354178746,REPSOL,-1881188397,CAYLEY,1980908645,5,0,15
596,SKANDI RONA,-1354178746,NEXEN,74177002,BUZZARD,965041792,5,1,47
597,SKANDI RONA,-1354178746,SHELL,78865936,GANNET E,-949074898,5,1,21
598,SKANDI RONA,-1354178746,SHELL,78865936,GANNET A,-949074902,5,1,18
599,SKANDI RONA,-1354178746,ENQUEST,-876275271,MALLARD,1551718303,5,1,32
600,SKANDI RONA,-1354178746,NEXEN,74177002,BUZZARD,965041792,3,0,47
601,SKANDI RONA,-1354178746,BP,2126,MARNOCK-SKUA (oil),-1834447383,3,1,5
602,SKANDI RONA,-1354178746,SHELL,78865936,GANNET C,-949074900,3,1,20
603,SKANDI CAPTAIN,-537194322,NEXEN,74177002,GOLDEN EAGLE,1429227533,5,0,46
604,SKANDI CAPTAIN,-537194322,NEXEN,74177002,ETTRICK,-701815836,5,0,45
605,SKANDI CAPTAIN,-537194322,BP,2126,MONAN,73541657,5,1,64
606,SKANDI CAPTAIN,-537194322,SHELL,78865936,HERON,68630420,5,1,3
607,SKANDI CAPTAIN,-537194322,ENQUEST,-876275271,GADWALL,514602868,5,1,33
608,SKANDI CAPTAIN,-537194322,BP,2126,MIRREN,-2020581755,2,0,65
609,SKANDI CAPTAIN,-537194322,BP,2126,MONAN,73541657,2,0,64
610,VESTLAND MIRA,-1715940720,SHELL,78865936,GANNET D,-949074899,4,0,16
611,VESTLAND MIRA,-1715940720,TOTAL,80012068,ELGIN,66057637,4,1,67
612,VESTLAND MIRA,-1715940720,NEXEN,74177002,GOLDEN EAGLE,1429227533,4,1,46
613,VESTLAND MIRA,-1715940720,SHELL,78865936,GANNET E,-949074898,4,1,21
614,SKANDI RONA,-1354178746,SHELL,78865936,GANNET A,-949074902,3,0,18
615,SKANDI RONA,-1354178746,NEXEN,74177002,BUZZARD,965041792,3,1,47
616,SKANDI RONA,-1354178746,SHELL,78865936,HERON,68630420,3,1,3
617,VESTLAND CETUS,-1663906517,ENQUEST,-876275271,GOOSANDER,299801432,5,0,36
618,VESTLAND CETUS,-1663906517,REPSOL,-1881188397,SHAW,2543947,5,1,9
619,VESTLAND CETUS,-1663906517,REPSOL,-1881188397,ARBROATH,-952916089,5,1,11
620,VESTLAND CETUS,-1663906517,SHELL,78865936,GANNET C,-949074900,5,1,20
621,VESTLAND CETUS,-1663906517,SHELL,78865936,MERGANSER,115750726,5,1,2
622,BOURBON MONSOON,-376771394,ENQUEST,-876275271,CRATHES,1743397588,4,0,37
623,BOURBON MONSOON,-376771394,REPSOL,-1881188397,WOOD,2670253,4,1,12
624,BOURBON MONSOON,-376771394,REPSOL,-1881188397,CARNOUSTIE,-2071798339,4,1,10
625,BOURBON MONSOON,-376771394,REPSOL,-1881188397,GODWIN,2107739616,4,1,14
626,VESTLAND CETUS,-1663906517,ENQUEST,-876275271,KITTIWAKE,-28175409,1,0,35
627,VESTLAND CETUS,-1663906517,ENQUEST,-876275271,KITTIWAKE,-28175409,2,0,35
628,VESTLAND CETUS,-1663906517,SHELL,78865936,GANNET C,-949074900,2,1,20
629,BOURBON MONSOON,-376771394,REPSOL,-1881188397,WOOD,2670253,1,0,12
630,SKANDI CAPTAIN,-537194322,REPSOL,-1881188397,BRECHIN,859081663,2,0,7
631,SKANDI CAPTAIN,-537194322,REPSOL,-1881188397,TWEEDSMUIR SOUTH,-1980599984,2,0,42
632,SKANDI CAPTAIN,-537194322,REPSOL,-1881188397,TWEEDSMUIR SOUTH,-1980599984,2,0,42
633,SKANDI CAPTAIN,-537194322,SHELL,78865936,SCOTER (oil),-1442538815,2,1,1
634,SKANDI RONA,-1354178746,NEXEN,74177002,BUZZARD,965041792,1,0,47
635,VESTLAND MIRA,-1715940720,NEXEN,74177002,GOLDEN EAGLE,1429227533,1,0,46
636,BOURBON MONSOON,-376771394,ENQUEST,-876275271,GOOSANDER,299801432,6,0,36
637,BOURBON MONSOON,-376771394,ENQUEST,-876275271,CRATHES,1743397588,6,0,37
638,BOURBON MONSOON,-376771394,REPSOL,-1881188397,BUCHAN,1970090533,6,1,41
639,BOURBON MONSOON,-376771394,REPSOL,-1881188397,SHAW,2543947,6,1,9
640,BOURBON MONSOON,-376771394,REPSOL,-1881188397,TWEEDSMUIR SOUTH,-1980599984,6,1,42
641,BOURBON MONSOON,-376771394,SHELL,78865936,GANNET C,-949074900,6,1,20
642,SKANDI RONA,-1354178746,ENQUEST,-876275271,KITTIWAKE,-28175409,1,0,35
643,SKANDI RONA,-1354178746,ENQUEST,-876275271,KITTIWAKE,-28175409,6,0,35
644,SKANDI RONA,-1354178746,REPSOL,-1881188397,BRECHIN,859081663,6,1,7
645,SKANDI RONA,-1354178746,REPSOL,-1881188397,CARNOUSTIE,-2071798339,6,1,10
646,SKANDI RONA,-1354178746,REPSOL,-1881188397,MONTROSE,463927351,6,1,13
647,SKANDI RONA,-1354178746,NEXEN,74177002,GOLDEN EAGLE,1429227533,6,1,46
648,SKANDI RONA,-1354178746,BP,2126,MONAN,73541657,6,1,64
649,VESTLAND CETUS,-1663906517,REPSOL,-1881188397,WOOD,2670253,7,0,12
650,VESTLAND CETUS,-1663906517,REPSOL,-1881188397,ARBROATH,-952916089,7,0,11
651,VESTLAND CETUS,-1663906517,REPSOL,-1881188397,GODWIN,2107739616,7,0,14
652,VESTLAND CETUS,-1663906517,NEXEN,74177002,BUZZARD,965041792,7,1,47
653,VESTLAND CETUS,-1663906517,SHELL,78865936,GANNET E,-949074898,7,1,21
654,VESTLAND CETUS,-1663906517,SHELL,78865936,GANNET D,-949074899,7,1,16
655,VESTLAND CETUS,-1663906517,SHELL,78865936,GANNET A,-949074902,7,1,18
656,BOURBON MONSOON,-376771394,TOTAL,80012068,ELGIN,66057637,1,0,67
657,BOURBON MONSOON,-376771394,TOTAL,80012068,ELGIN,66057637,2,0,67
658,BOURBON MONSOON,-376771394,REPSOL,-1881188397,ARBROATH,-952916089,2,1,11
659,SKANDI RONA,-1354178746,ENQUEST,-876275271,GOOSANDER,299801432,9,0,36
660,SKANDI RONA,-1354178746,ENQUEST,-876275271,KITTIWAKE,-28175409,9,0,35
661,SKANDI RONA,-1354178746,REPSOL,-1881188397,SHAW,2543947,9,1,9
662,SKANDI RONA,-1354178746,REPSOL,-1881188397,TWEEDSMUIR SOUTH,-1980599984,9,1,42
663,SKANDI RONA,-1354178746,NEXEN,74177002,GOLDEN EAGLE,1429227533,9,1,46
664,SKANDI RONA,-1354178746,BP,2126,MONAN,73541657,9,1,64
665,SKANDI RONA,-1354178746,SHELL,78865936,SCOTER (oil),-1442538815,9,1,1
666,SKANDI RONA,-1354178746,SHELL,78865936,GANNET D,-949074899,9,1,16
667,SKANDI RONA,-1354178746,SHELL,78865936,GANNET A,-949074902,9,1,18
668,VESTLAND CETUS,-1663906517,BP,2126,MARNOCK-SKUA (cond),-1044193739,2,0,6
669,VESTLAND CETUS,-1663906517,SHELL,78865936,GANNET C,-949074900,2,1,20
670,SKANDI CAPTAIN,-537194322,TOTAL,80012068,ELGIN,66057637,1,0,67
671,SKANDI CAPTAIN,-537194322,ENQUEST,-876275271,GOOSANDER,299801432,2,0,36
672,SKANDI CAPTAIN,-537194322,ENQUEST,-876275271,KITTIWAKE,-28175409,2,0,35
673,VESTLAND MIRA,-1715940720,ENQUEST,-876275271,CRATHES,1743397588,3,0,37
674,VESTLAND MIRA,-1715940720,REPSOL,-1881188397,BUCHAN,1970090533,3,1,41
675,VESTLAND MIRA,-1715940720,REPSOL,-1881188397,GODWIN,2107739616,3,1,14
676,SKANDI CAPTAIN,-537194322,ENQUEST,-876275271,KITTIWAKE,-28175409,1,0,35
677,SKANDI CAPTAIN,-537194322,ENQUEST,-876275271,KITTIWAKE,-28175409,1,0,35
678,STRIL ODIN,-1180463258,REPSOL,-1881188397,SHAW,2543947,1,0,9
679,STRIL ODIN,-1180463258,REPSOL,-1881188397,SHAW,2543947,3,0,9
680,STRIL ODIN,-1180463258,SHELL,78865936,HERON,68630420,3,1,3
681,STRIL ODIN,-1180463258,SHELL,78865936,GANNET A,-949074902,3,1,18
682,GRAMPIAN SCEPTRE,398550601,REPSOL,-1881188397,WOOD,2670253,2,0,12
683,GRAMPIAN SCEPTRE,398550601,REPSOL,-1881188397,TWEEDSMUIR SOUTH,-1980599984,2,0,42
684,EDDA FERD,205022069,REPSOL,-1881188397,BRECHIN,859081663,2,0,7
685,EDDA FERD,205022069,SHELL,78865936,MERGANSER,115750726,2,1,2
686,SKANDI BARRA,954942860,REPSOL,-1881188397,ARBROATH,-952916089,2,0,11
687,SKANDI BARRA,954942860,REPSOL,-1881188397,CARNOUSTIE,-2071798339,2,0,10
688,GRAMPIAN SCEPTRE,398550601,REPSOL,-1881188397,TWEEDSMUIR SOUTH,-1980599984,2,0,42
689,GRAMPIAN SCEPTRE,398550601,SHELL,78865936,SCOTER (oil),-1442538815,2,1,1
690,VESTLAND MIRA,-1715940720,REPSOL,-1881188397,GODWIN,2107739616,1,0,14
691,BRAGE SUPPLIER,210364477,NEXEN,74177002,BUZZARD,965041792,2,0,47
692,BRAGE SUPPLIER,210364477,SHELL,78865936,GANNET C,-949074900,2,1,20
693,SKANDI RONA,-1354178746,NEXEN,74177002,GOLDEN EAGLE,1429227533,1,0,46
694,SKANDI BUCHAN,-443528389,NEXEN,74177002,GOLDEN EAGLE,1429227533,2,0,46
695,SKANDI BUCHAN,-443528389,BP,2126,MONAN,73541657,2,1,64
696,SKANDI BUCHAN,-443528389,NEXEN,74177002,GOLDEN EAGLE,1429227533,2,0,46
697,SKANDI BUCHAN,-443528389,SHELL,78865936,GANNET D,-949074899,2,1,16
698,VESTLAND CETUS,-1663906517,SHELL,78865936,GANNET E,-949074898,1,0,21
699,BRAGE SUPPLIER,210364477,SHELL,78865936,GANNET C,-949074900,1,0,20
700,BOURBON MONSOON,-376771394,SHELL,78865936,GANNET A,-949074902,1,0,18
701,SKANDI RONA,-1354178746,TOTAL,80012068,ELGIN,66057637,1,0,67
702,BOURBON MONSOON,-376771394,REPSOL,-1881188397,BUCHAN,1970090533,4,0,41
703,BOURBON MONSOON,-376771394,NEXEN,74177002,GOLDEN EAGLE,1429227533,4,1,46
704,BOURBON MONSOON,-376771394,BP,2126,MIRREN,-2020581755,4,1,65
705,BOURBON MONSOON,-376771394,SHELL,78865936,GANNET C,-949074900,4,1,20
706,VESTLAND CETUS,-1663906517,REPSOL,-1881188397,SHAW,2543947,4,0,9
707,VESTLAND CETUS,-1663906517,REPSOL,-1881188397,CARNOUSTIE,-2071798339,4,0,10
708,VESTLAND CETUS,-1663906517,REPSOL,-1881188397,ARKWRIGHT,68113087,4,0,8
709,VESTLAND CETUS,-1663906517,REPSOL,-1881188397,MONTROSE,463927351,4,0,13
710,VESTLAND CETUS,-1663906517,REPSOL,-1881188397,SHAW,2543947,5,0,9
711,VESTLAND CETUS,-1663906517,REPSOL,-1881188397,ARBROATH,-952916089,5,0,11
712,VESTLAND CETUS,-1663906517,BP,2126,MARNOCK-SKUA (cond),-1044193739,5,1,6
713,VESTLAND CETUS,-1663906517,SHELL,78865936,GANNET E,-949074898,5,1,21
714,VESTLAND CETUS,-1663906517,SHELL,78865936,GANNET D,-949074899,5,1,16
715,SKANDI RONA,-1354178746,REPSOL,-1881188397,WOOD,2670253,4,0,12
716,SKANDI RONA,-1354178746,BP,2126,MARNOCK-SKUA (oil),-1834447383,4,1,5
717,SKANDI RONA,-1354178746,SHELL,78865936,GANNET G,-949074896,4,1,17
718,SKANDI RONA,-1354178746,TOTAL,80012068,ELGIN,66057637,4,1,67
719,SKANDI CAPTAIN,-537194322,REPSOL,-1881188397,GODWIN,2107739616,2,0,14
720,SKANDI CAPTAIN,-537194322,BP,2126,MONAN,73541657,2,1,64
721,VESTLAND MIRA,-1715940720,NEXEN,74177002,BUZZARD,965041792,1,0,47
722,VESTLAND MIRA,-1715940720,BP,2126,MARNOCK-SKUA (cond),-1044193739,1,0,6
723,SKANDI CAPTAIN,-537194322,BP,2126,MONAN,73541657,2,0,64
724,SKANDI CAPTAIN,-537194322,SHELL,78865936,GANNET A,-949074902,2,1,18
725,BOURBON MONSOON,-376771394,SHELL,78865936,GANNET C,-949074900,1,0,20
726,SKANDI RONA,-1354178746,NEXEN,74177002,BUZZARD,965041792,3,0,47
727,SKANDI RONA,-1354178746,NEXEN,74177002,GOLDEN EAGLE,1429227533,3,0,46
728,SKANDI RONA,-1354178746,TOTAL,80012068,ELGIN,66057637,3,1,67
729,VESTLAND CETUS,-1663906517,BP,2126,MONAN,73541657,5,0,64
730,VESTLAND CETUS,-1663906517,BP,2126,MARNOCK-SKUA (oil),-1834447383,5,0,5
731,VESTLAND CETUS,-1663906517,SHELL,78865936,HERON,68630420,5,1,3
732,VESTLAND CETUS,-1663906517,SHELL,78865936,SCOTER (oil),-1442538815,5,1,1
733,VESTLAND CETUS,-1663906517,SHELL,78865936,MERGANSER,115750726,5,1,2
734,SKANDI RONA,-1354178746,TOTAL,80012068,ELGIN,66057637,1,0,67
735,VESTLAND CETUS,-1663906517,REPSOL,-1881188397,BUCHAN,1970090533,8,0,41
736,VESTLAND CETUS,-1663906517,NEXEN,74177002,GOLDEN EAGLE,1429227533,8,1,46
737,VESTLAND CETUS,-1663906517,BP,2126,MARNOCK-SKUA (cond),-1044193739,8,1,6
738,VESTLAND CETUS,-1663906517,BP,2126,MONAN,73541657,8,1,64
739,VESTLAND CETUS,-1663906517,SHELL,78865936,GANNET E,-949074898,8,1,21
740,VESTLAND CETUS,-1663906517,SHELL,78865936,GANNET C,-949074900,8,1,20
741,VESTLAND CETUS,-1663906517,SHELL,78865936,SCOTER (oil),-1442538815,8,1,1
742,VESTLAND CETUS,-1663906517,SHELL,78865936,GANNET A,-949074902,8,1,18
743,BOURBON MONSOON,-376771394,TOTAL,80012068,ELGIN,66057637,1,0,67
744,VESTLAND CETUS,-1663906517,REPSOL,-1881188397,BUCHAN,1970090533,7,0,41
745,VESTLAND CETUS,-1663906517,REPSOL,-1881188397,SHAW,2543947,7,0,9
746,VESTLAND CETUS,-1663906517,REPSOL,-1881188397,ARBROATH,-952916089,7,0,11
747,VESTLAND CETUS,-1663906517,NEXEN,74177002,BUZZARD,965041792,7,1,47
748,VESTLAND CETUS,-1663906517,NEXEN,74177002,GOLDEN EAGLE,1429227533,7,1,46
749,VESTLAND CETUS,-1663906517,SHELL,78865936,GANNET E,-949074898,7,1,21
750,VESTLAND CETUS,-1663906517,SHELL,78865936,GANNET C,-949074900,7,1,20
751,VESTLAND CETUS,-1663906517,REPSOL,-1881188397,WOOD,2670253,3,0,12
752,VESTLAND CETUS,-1663906517,REPSOL,-1881188397,MONTROSE,463927351,3,0,13
753,VESTLAND CETUS,-1663906517,SHELL,78865936,GANNET C,-949074900,3,1,20
754,SKANDI RONA,-1354178746,REPSOL,-1881188397,CARNOUSTIE,-2071798339,1,0,10
755,SKANDI RONA,-1354178746,REPSOL,-1881188397,CARNOUSTIE,-2071798339,3,0,10
756,SKANDI RONA,-1354178746,BP,2126,MARNOCK-SKUA (cond),-1044193739,3,1,6
757,SKANDI RONA,-1354178746,SHELL,78865936,GANNET D,-949074899,3,1,16
758,BOURBON MONSOON,-376771394,REPSOL,-1881188397,ARKWRIGHT,68113087,3,0,8
759,BOURBON MONSOON,-376771394,BP,2126,MARNOCK-SKUA (oil),-1834447383,3,1,5
760,BOURBON MONSOON,-376771394,TOTAL,80012068,ELGIN,66057637,3,1,67
761,SKANDI CAPTAIN,-537194322,REPSOL,-1881188397,GODWIN,2107739616,3,0,14
762,SKANDI CAPTAIN,-537194322,BP,2126,MIRREN,-2020581755,3,1,65
763,SKANDI CAPTAIN,-537194322,BP,2126,MONAN,73541657,3,1,64
764,SKANDI CAPTAIN,-537194322,BP,2126,MONAN,73541657,3,0,64
765,SKANDI CAPTAIN,-537194322,SHELL,78865936,GANNET G,-949074896,3,1,17
766,SKANDI CAPTAIN,-537194322,SHELL,78865936,GANNET A,-949074902,3,1,18
767,SKANDI RONA,-1354178746,REPSOL,-1881188397,WOOD,2670253,14,0,12
768,SKANDI RONA,-1354178746,REPSOL,-1881188397,BRECHIN,859081663,14,0,7
769,SKANDI RONA,-1354178746,REPSOL,-1881188397,ARKWRIGHT,68113087,14,0,8
770,SKANDI RONA,-1354178746,BP,2126,MADOES,-2028389875,14,1,66
771,SKANDI RONA,-1354178746,BP,2126,MARNOCK-SKUA (cond),-1044193739,14,1,6
772,SKANDI RONA,-1354178746,BP,2126,MONAN,73541657,14,1,64
773,SKANDI RONA,-1354178746,BP,2126,MARNOCK-SKUA (oil),-1834447383,14,1,5
774,SKANDI RONA,-1354178746,SHELL,78865936,EGRET,65919135,14,1,4
775,SKANDI RONA,-1354178746,SHELL,78865936,GANNET E,-949074898,14,1,21
776,SKANDI RONA,-1354178746,SHELL,78865936,HERON,68630420,14,1,3
777,SKANDI RONA,-1354178746,SHELL,78865936,GANNET C,-949074900,14,1,20
778,SKANDI RONA,-1354178746,SHELL,78865936,SCOTER (oil),-1442538815,14,1,1
779,SKANDI RONA,-1354178746,SHELL,78865936,MERGANSER,115750726,14,1,2
780,SKANDI RONA,-1354178746,SHELL,78865936,GANNET A,-949074902,14,1,18
781,VESTLAND CETUS,-1663906517,NEXEN,74177002,BUZZARD,965041792,2,0,47
782,VESTLAND CETUS,-1663906517,NEXEN,74177002,GOLDEN EAGLE,1429227533,2,0,46
783,SKANDI CAPTAIN,-537194322,TOTAL,80012068,ELGIN,66057637,1,0,67
784,VESTLAND CETUS,-1663906517,TOTAL,80012068,ELGIN,66057637,10,0,67
785,VESTLAND CETUS,-1663906517,REPSOL,-1881188397,WOOD,2670253,10,1,12
786,VESTLAND CETUS,-1663906517,REPSOL,-1881188397,BRECHIN,859081663,10,1,7
787,VESTLAND CETUS,-1663906517,REPSOL,-1881188397,ARKWRIGHT,68113087,10,1,8
788,VESTLAND CETUS,-1663906517,BP,2126,MADOES,-2028389875,10,1,66
789,VESTLAND CETUS,-1663906517,BP,2126,MARNOCK-SKUA (cond),-1044193739,10,1,6
790,VESTLAND CETUS,-1663906517,BP,2126,MONAN,73541657,10,1,64
791,VESTLAND CETUS,-1663906517,BP,2126,MARNOCK-SKUA (oil),-1834447383,10,1,5
792,VESTLAND CETUS,-1663906517,SHELL,78865936,EGRET,65919135,10,1,4
793,VESTLAND CETUS,-1663906517,SHELL,78865936,GANNET A,-949074902,10,1,18
794,BOURBON MONSOON,-376771394,REPSOL,-1881188397,BUCHAN,1970090533,6,0,41
795,BOURBON MONSOON,-376771394,REPSOL,-1881188397,MONTROSE,463927351,6,0,13
796,BOURBON MONSOON,-376771394,NEXEN,74177002,BUZZARD,965041792,6,1,47
797,BOURBON MONSOON,-376771394,NEXEN,74177002,GOLDEN EAGLE,1429227533,6,1,46
798,BOURBON MONSOON,-376771394,SHELL,78865936,GANNET E,-949074898,6,1,21
799,BOURBON MONSOON,-376771394,SHELL,78865936,GANNET C,-949074900,6,1,20
800,SKANDI RONA,-1354178746,BP,2126,MARNOCK-SKUA (cond),-1044193739,1,0,6
801,VESTLAND CETUS,-1663906517,SHELL,78865936,GANNET E,-949074898,1,0,21
802,ISLAND CHALLENGER,-1182779558,SHELL,78865936,GANNET E,-949074898,3,0,21
803,ISLAND CHALLENGER,-1182779558,REPSOL,-1881188397,BRECHIN,859081663,3,1,7
804,ISLAND CHALLENGER,-1182779558,BP,2126,MONAN,73541657,3,1,64
805,GRAMPIAN SCEPTRE,398550601,SHELL,78865936,GANNET C,-949074900,1,0,20
806,EDDA FERD,205022069,SHELL,78865936,GANNET C,-949074900,2,0,20
807,EDDA FERD,205022069,NEXEN,74177002,GOLDEN EAGLE,1429227533,2,1,46
808,SKANDI RONA,-1354178746,SHELL,78865936,SCOTER (oil),-1442538815,3,0,1
809,SKANDI RONA,-1354178746,REPSOL,-1881188397,WOOD,2670253,3,1,12
810,SKANDI RONA,-1354178746,BP,2126,MADOES,-2028389875,3,1,66
811,BOURBON MONSOON,-376771394,SHELL,78865936,MERGANSER,115750726,2,0,2
812,BOURBON MONSOON,-376771394,TOTAL,80012068,ELGIN,66057637,2,1,67
813,BRAGE SUPPLIER,210364477,SHELL,78865936,GANNET A,-949074902,1,0,18
814,SKANDI CAPTAIN,-537194322,SHELL,78865936,GANNET A,-949074902,2,0,18
815,SKANDI CAPTAIN,-537194322,NEXEN,74177002,BUZZARD,965041792,2,1,47
816,BOURBON MONSOON,-376771394,TOTAL,80012068,ELGIN,66057637,2,0,67
817,BOURBON MONSOON,-376771394,SHELL,78865936,EGRET,65919135,2,1,4
818,SKANDI BARRA,954942860,REPSOL,-1881188397,WOOD,2670253,1,0,12
819,ISLAND CHALLENGER,-1182779558,REPSOL,-1881188397,BRECHIN,859081663,1,0,7
820,SKANDI BUCHAN,-443528389,REPSOL,-1881188397,ARKWRIGHT,68113087,1,0,8
821,STRIL ODIN,-1180463258,REPSOL,-1881188397,ARKWRIGHT,68113087,3,0,8
822,STRIL ODIN,-1180463258,BP,2126,MARNOCK-SKUA (cond),-1044193739,3,1,6
823,STRIL ODIN,-1180463258,BP,2126,MARNOCK-SKUA (oil),-1834447383,3,1,5
824,SKANDI CAPTAIN,-537194322,NEXEN,74177002,BUZZARD,965041792,1,0,47
825,SKANDI CAPTAIN,-537194322,NEXEN,74177002,BUZZARD,965041792,1,0,47
826,EDDA FERD,205022069,NEXEN,74177002,GOLDEN EAGLE,1429227533,1,0,46
827,SKANDI RONA,-1354178746,BP,2126,MADOES,-2028389875,1,0,66
828,VESTLAND MIRA,-1715940720,BP,2126,MARNOCK-SKUA (oil),-1834447383,1,0,5
829,BOURBON MONSOON,-376771394,SHELL,78865936,EGRET,65919135,1,0,4
830,VESTLAND CETUS,-1663906517,REPSOL,-1881188397,BUCHAN,1970090533,4,0,41
831,VESTLAND CETUS,-1663906517,REPSOL,-1881188397,MONTROSE,463927351,4,0,13
832,VESTLAND CETUS,-1663906517,BP,2126,MARNOCK-SKUA (cond),-1044193739,4,1,6
833,VESTLAND CETUS,-1663906517,SHELL,78865936,HERON,68630420,4,1,3
834,BOURBON MONSOON,-376771394,BP,2126,MARNOCK-SKUA (cond),-1044193739,2,0,6
835,BOURBON MONSOON,-376771394,NEXEN,74177002,BUZZARD,965041792,2,1,47
836,VESTLAND CETUS,-1663906517,BP,2126,MONAN,73541657,4,0,64
837,VESTLAND CETUS,-1663906517,ENQUEST,-876275271,KITTIWAKE,-28175409,4,1,35
838,VESTLAND CETUS,-1663906517,REPSOL,-1881188397,SHAW,2543947,4,1,9
839,VESTLAND CETUS,-1663906517,REPSOL,-1881188397,MONTROSE,463927351,4,1,13
840,VESTLAND CETUS,-1663906517,BP,2126,MONAN,73541657,7,0,64
841,VESTLAND CETUS,-1663906517,SHELL,78865936,EGRET,65919135,7,1,4
842,VESTLAND CETUS,-1663906517,SHELL,78865936,GANNET E,-949074898,7,1,21
843,VESTLAND CETUS,-1663906517,SHELL,78865936,GANNET D,-949074899,7,1,16
844,VESTLAND CETUS,-1663906517,SHELL,78865936,GANNET A,-949074902,7,1,18
845,VESTLAND CETUS,-1663906517,REPSOL,-1881188397,BUCHAN,1970090533,7,1,41
846,VESTLAND CETUS,-1663906517,REPSOL,-1881188397,ARBROATH,-952916089,7,1,11
847,SKANDI RONA,-1354178746,SHELL,78865936,GANNET C,-949074900,3,0,20
848,SKANDI RONA,-1354178746,REPSOL,-1881188397,CARNOUSTIE,-2071798339,3,1,10
849,SKANDI RONA,-1354178746,BP,2126,MIRREN,-2020581755,3,1,65
850,SKANDI RONA,-1354178746,TOTAL,80012068,ELGIN,66057637,3,0,67
851,SKANDI RONA,-1354178746,REPSOL,-1881188397,CARNOUSTIE,-2071798339,3,1,10
852,SKANDI RONA,-1354178746,NEXEN,74177002,GOLDEN EAGLE,1429227533,3,1,46
853,BOURBON MONSOON,-376771394,NEXEN,74177002,BUZZARD,965041792,1,0,47
854,SKANDI RONA,-1354178746,SHELL,78865936,SCOTER (oil),-1442538815,11,0,1
855,SKANDI RONA,-1354178746,SHELL,78865936,MERGANSER,115750726,11,0,2
856,SKANDI RONA,-1354178746,SHELL,78865936,GANNET D,-949074899,11,0,16
857,SKANDI RONA,-1354178746,ENQUEST,-876275271,KITTIWAKE,-28175409,11,1,35
858,SKANDI RONA,-1354178746,NEXEN,74177002,BUZZARD,965041792,11,1,47
859,SKANDI RONA,-1354178746,NEXEN,74177002,GOLDEN EAGLE,1429227533,11,1,46
860,SKANDI RONA,-1354178746,BP,2126,MIRREN,-2020581755,11,1,65
861,SKANDI RONA,-1354178746,BP,2126,MARNOCK-SKUA (cond),-1044193739,11,1,6
862,SKANDI RONA,-1354178746,BP,2126,MONAN,73541657,11,1,64
863,SKANDI RONA,-1354178746,SHELL,78865936,GANNET E,-949074898,11,1,21
864,SKANDI RONA,-1354178746,SHELL,78865936,GANNET C,-949074900,11,1,20
